NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
322100,"Pulp, Paper, and Paperboard Mills",15-1121,Computer Systems Analysts,detailed,110,13.6,0.1,6,37.19,"77,360",2.5,22.53,29.89,37.06,44.43,52.5,"46,860","62,170","77,090","92,410","109,200",,,2014
322100,"Pulp, Paper, and Paperboard Mills",15-2031,Operations Research Analysts,detailed,40,26.1,0.04,1,41.5,"86,330",5.8,25.79,30.81,41.02,51.53,59.51,"53,640","64,090","85,330","107,180","123,770",,,2014
322200,Converted Paper Product Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,190,14,0.07,3,27.99,"58,210",4.1,16.1,20.36,26.53,33.2,39.82,"33,490","42,350","55,170","69,060","82,820",,,2014
322200,Converted Paper Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,380,7.8,0.14,2,31.67,"65,880",2.6,18.06,22.39,29.3,38.73,49.36,"37,570","46,560","60,940","80,560","102,660",,,2014
322200,Converted Paper Product Manufacturing,13-2031,Budget Analysts,detailed,40,25.7,0.01,~,34.13,"70,990",3,23.25,28.44,34.12,40.45,45.82,"48,360","59,160","70,960","84,130","95,300",,,2014
322200,Converted Paper Product Manufacturing,13-2041,Credit Analysts,detailed,40,14.3,0.01,~,30.89,"64,240",4.2,20.25,24.72,28.29,36.79,46.67,"42,110","51,420","58,840","76,520","97,080",,,2014
322200,Converted Paper Product Manufacturing,13-2051,Financial Analysts,detailed,140,12.3,0.05,1,37.97,"78,980",2.3,24.84,30.52,36.06,43.76,52.67,"51,670","63,470","75,010","91,030","109,560",,,2014
322200,Converted Paper Product Manufacturing,15-1121,Computer Systems Analysts,detailed,180,5.2,0.07,1,41.17,"85,640",2.5,23.59,32.73,42.04,51.36,57.5,"49,070","68,080","87,430","106,840","119,610",,,2014
322200,Converted Paper Product Manufacturing,15-1141,Database Administrators,detailed,40,21.9,0.01,~,37.24,"77,460",5.6,20.63,23.77,32.54,48.41,66.78,"42,920","49,450","67,680","100,700","138,900",,,2014
322200,Converted Paper Product Manufacturing,15-2031,Operations Research Analysts,detailed,70,7.8,0.03,1,46.69,"97,110",4.9,26.75,36.76,49.03,57.9,65.92,"55,650","76,460","101,980","120,430","137,120",,,2014
323100,Printing and Related Support Activities,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,350,7.5,0.08,1,27.74,"57,690",2.2,16.4,21.12,27.2,34.08,40.79,"34,110","43,940","56,580","70,890","84,840",,,2014
323100,Printing and Related Support Activities,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,070",7.5,0.24,2,29.22,"60,780",2.9,15.2,18.88,25.94,35.9,48.66,"31,620","39,270","53,950","74,680","101,210",,,2014
323100,Printing and Related Support Activities,13-2031,Budget Analysts,detailed,30,26.6,0.01,~,23.52,"48,920",5.8,16.26,17.93,22.28,28.4,34.36,"33,830","37,290","46,340","59,070","71,470",,,2014
323100,Printing and Related Support Activities,13-2041,Credit Analysts,detailed,**,**,**,~,29.17,"60,680",10.7,16.63,19.4,24.09,33.1,52.66,"34,600","40,340","50,110","68,850","109,540",,,2014
323100,Printing and Related Support Activities,13-2051,Financial Analysts,detailed,260,24.8,0.06,~,35.96,"74,800",5.9,21.76,27,35.11,44.14,52.92,"45,260","56,170","73,030","91,800","110,060",,,2014
323100,Printing and Related Support Activities,15-1121,Computer Systems Analysts,detailed,770,10.7,0.17,1,35.27,"73,360",2.2,21.11,26.77,34.18,42.8,50.58,"43,920","55,680","71,090","89,020","105,200",,,2014
323100,Printing and Related Support Activities,15-1141,Database Administrators,detailed,180,14.8,0.04,~,36.47,"75,850",4.8,20.24,24.61,35.16,44.21,54.9,"42,100","51,180","73,140","91,960","114,200",,,2014
323100,Printing and Related Support Activities,15-2031,Operations Research Analysts,detailed,50,7.1,0.01,~,29.76,"61,910",6.5,18.35,22.53,28.5,35.07,45.04,"38,170","46,850","59,280","72,930","93,680",,,2014
324100,Petroleum and Coal Products Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,130,15.1,0.12,3,36.05,"74,980",5.6,19.83,22.91,30.92,42.24,62.58,"41,240","47,640","64,320","87,850","130,160",,,2014
324100,Petroleum and Coal Products Manufacturing,13-2051,Financial Analysts,detailed,**,**,**,3,45.79,"95,240",3.8,26.7,32.65,41.47,54.93,68.87,"55,530","67,920","86,260","114,260","143,250",,,2014
324100,Petroleum and Coal Products Manufacturing,15-1121,Computer Systems Analysts,detailed,710,47.8,0.64,5,44.25,"92,030",2.4,27.63,34.57,43.09,53.57,64.3,"57,470","71,910","89,640","111,420","133,750",,,2014
324100,Petroleum and Coal Products Manufacturing,15-2031,Operations Research Analysts,detailed,40,20.5,0.04,1,45.04,"93,680",6.2,25.44,36.27,45.53,55.66,66.07,"52,920","75,450","94,710","115,770","137,420",,,2014
325100,Basic Chemical Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,20.6,0.03,1,30.89,"64,250",12.5,16.81,21.17,26.63,35.69,59.63,"34,960","44,040","55,400","74,220","124,040",,,2014
325100,Basic Chemical Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,280,10.2,0.19,5,35.98,"74,830",2.8,20.48,25.28,32.7,46.3,57,"42,590","52,580","68,010","96,310","118,560",,,2014
325100,Basic Chemical Manufacturing,13-2051,Financial Analysts,detailed,100,17.8,0.07,2,46.89,"97,520",6.7,27.7,33.13,41.13,53.62,72.94,"57,610","68,900","85,550","111,530","151,720",,,2014
325100,Basic Chemical Manufacturing,15-1121,Computer Systems Analysts,detailed,250,9.7,0.17,3,43.26,"89,980",3.4,25.51,31.89,40.58,52.76,64.81,"53,050","66,340","84,410","109,740","134,810",,,2014
325100,Basic Chemical Manufacturing,15-1141,Database Administrators,detailed,80,12.3,0.06,2,39.77,"82,710",3.4,25.27,29.82,37.35,48.58,59.74,"52,560","62,020","77,690","101,050","124,260",,,2014
325100,Basic Chemical Manufacturing,15-2031,Operations Research Analysts,detailed,170,14.7,0.12,1,42.08,"87,520",4.9,25.56,30.82,37.83,53.8,65.63,"53,170","64,110","78,690","111,910","136,520",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,20.5,0.06,1,30.36,"63,150",5.9,18.78,22.23,28.49,35.94,46.36,"39,060","46,240","59,260","74,750","96,440",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,320,10,0.35,8,37.62,"78,250",6.2,16.64,22.88,32.77,50.46,63.49,"34,610","47,590","68,160","104,960","132,060",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",13-2031,Budget Analysts,detailed,40,6.7,0.04,1,34.6,"71,970",3.6,20.41,23.68,28.53,47.51,55.68,"42,460","49,240","59,340","98,830","115,810",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",13-2051,Financial Analysts,detailed,150,13.7,0.16,2,39.5,"82,170",7.8,20.32,28.12,36.72,48.69,63.24,"42,270","58,480","76,370","101,280","131,530",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",15-1121,Computer Systems Analysts,detailed,730,3.1,0.79,6,42.67,"88,750",2.5,25.87,31.11,40.59,54.67,65.46,"53,810","64,720","84,420","113,720","136,160",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",15-1141,Database Administrators,detailed,50,18.5,0.06,2,38.64,"80,360",3.5,24.28,28.48,37.87,46.89,55.8,"50,510","59,230","78,780","97,530","116,060",,,2014
325200,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",15-2031,Operations Research Analysts,detailed,**,**,**,1,36.02,"74,930",5.4,20.32,25.47,33.92,46.35,55.77,"42,260","52,970","70,560","96,400","116,000",,,2014
325300,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,140,18.1,0.39,5,27.92,"58,080",4.4,15.6,19.91,25.44,32.53,47.21,"32,450","41,420","52,910","67,650","98,190",,,2014
325400,Pharmaceutical and Medicine Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,240,13.7,0.09,4,35.82,"74,510",6.6,21.78,26.58,33.17,41.96,54.56,"45,310","55,280","68,990","87,270","113,490",,,2014
325400,Pharmaceutical and Medicine Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,910",11.4,0.7,14,33.92,"70,550",5.3,16.21,21.49,30.21,43.41,57.25,"33,710","44,700","62,830","90,290","119,080",,,2014
325400,Pharmaceutical and Medicine Manufacturing,13-2031,Budget Analysts,detailed,60,10.2,0.02,1,42.69,"88,800",7.2,21.85,30.66,43.14,54.35,62.69,"45,450","63,780","89,740","113,040","130,400",,,2014
325400,Pharmaceutical and Medicine Manufacturing,13-2051,Financial Analysts,detailed,790,11.9,0.29,5,42.82,"89,060",3.8,26.96,32.95,40.81,48.63,59.16,"56,070","68,530","84,890","101,150","123,060",,,2014
325400,Pharmaceutical and Medicine Manufacturing,15-1121,Computer Systems Analysts,detailed,"2,100",13.4,0.77,8,41.96,"87,270",3.9,25.21,30.55,41.52,52.13,60.17,"52,440","63,550","86,350","108,440","125,150",,,2014
325400,Pharmaceutical and Medicine Manufacturing,15-1122,Information Security Analysts,detailed,120,16.9,0.04,3,41.47,"86,260",3.1,23.19,30.88,40.02,52.31,61.67,"48,240","64,240","83,230","108,800","128,270",,,2014
325400,Pharmaceutical and Medicine Manufacturing,15-1141,Database Administrators,detailed,430,16.1,0.16,5,40.59,"84,420",3.1,23.66,29.25,39.64,50.46,60.75,"49,210","60,840","82,440","104,960","126,370",,,2014
325400,Pharmaceutical and Medicine Manufacturing,15-2031,Operations Research Analysts,detailed,490,25.5,0.18,2,38.23,"79,530",4.5,19.76,26.51,36.56,47.39,58.78,"41,100","55,140","76,050","98,570","122,260",,,2014
325400,Pharmaceutical and Medicine Manufacturing,15-2041,Statisticians,detailed,670,25,0.25,2,44.74,"93,050",14.8,19.5,25.36,46.26,61.1,72.16,"40,570","52,740","96,210","127,080","150,090",,,2014
325500,"Paint, Coating, and Adhesive Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,350,8.8,0.61,10,33.06,"68,760",3,17.77,21.8,28.95,42.22,56.97,"36,970","45,340","60,220","87,810","118,490",,,2014
325500,"Paint, Coating, and Adhesive Manufacturing",13-2051,Financial Analysts,detailed,60,27.2,0.1,1,50.26,"104,530",12.5,26.84,30.95,42.51,63.12,80.55,"55,830","64,380","88,430","131,290","167,550",,,2014
325500,"Paint, Coating, and Adhesive Manufacturing",15-1121,Computer Systems Analysts,detailed,90,12.9,0.15,3,37.1,"77,160",3.9,24.8,29.57,36.63,44.8,53,"51,580","61,510","76,190","93,190","110,240",,,2014
325500,"Paint, Coating, and Adhesive Manufacturing",15-1141,Database Administrators,detailed,40,20.8,0.07,2,36.15,"75,190",9.6,20.08,25,36.29,47.94,54.17,"41,760","52,000","75,480","99,710","112,680",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,80,23.2,0.08,1,31.14,"64,780",4,19.49,25.16,30.19,36.97,44.09,"40,540","52,330","62,790","76,890","91,710",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,720,7.8,0.7,9,32.78,"68,190",3.2,16.29,21.68,30.45,41.32,54.3,"33,880","45,100","63,340","85,940","112,950",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",13-2051,Financial Analysts,detailed,200,11.9,0.2,2,38.71,"80,520",2.9,18.82,26.94,35.62,48.11,59.26,"39,150","56,030","74,080","100,060","123,260",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",15-1121,Computer Systems Analysts,detailed,210,10.9,0.2,2,39.92,"83,030",4.4,22.6,29.69,39.09,48.4,57.33,"47,020","61,760","81,300","100,660","119,250",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",15-1122,Information Security Analysts,detailed,60,36.4,0.06,1,39.5,"82,170",4.7,24.03,28.28,37.6,51.16,57.07,"49,990","58,830","78,210","106,400","118,710",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",15-1141,Database Administrators,detailed,90,28.2,0.09,1,39.34,"81,830",3.8,22.37,27.52,37.43,49,61,"46,530","57,230","77,850","101,930","126,880",,,2014
325600,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",15-2031,Operations Research Analysts,detailed,50,33.5,0.05,1,41.96,"87,280",4.5,28.51,33.59,40.79,49.2,57.67,"59,300","69,870","84,840","102,340","119,960",,,2014
325900,Other Chemical Product and Preparation Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,270,10.9,0.32,5,32.46,"67,510",3.6,17.29,21.23,28.52,40.25,51.91,"35,970","44,170","59,330","83,730","107,970",,,2014
325900,Other Chemical Product and Preparation Manufacturing,13-2051,Financial Analysts,detailed,40,14.5,0.04,1,36.08,"75,050",5.3,23.91,30.74,35.01,41.13,48.19,"49,730","63,930","72,820","85,540","100,240",,,2014
325900,Other Chemical Product and Preparation Manufacturing,15-1121,Computer Systems Analysts,detailed,70,16.3,0.08,1,38.84,"80,800",4.6,22.08,28.66,39.06,47.13,58.1,"45,930","59,610","81,250","98,040","120,850",,,2014
326100,Plastics Product Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,270,7.1,0.05,2,29.88,"62,150",2.1,18.59,22.16,28.39,36.05,44.96,"38,670","46,090","59,060","74,980","93,520",,,2014
326100,Plastics Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,910,8.2,0.17,4,29.58,"61,520",4.8,14.86,19.46,26.51,37.25,50.96,"30,910","40,470","55,130","77,480","105,990",,,2014
326100,Plastics Product Manufacturing,13-2041,Credit Analysts,detailed,70,14.3,0.01,~,27.37,"56,940",5,17.33,20.33,25.12,31.78,39.11,"36,040","42,280","52,260","66,100","81,350",,,2014
326100,Plastics Product Manufacturing,13-2051,Financial Analysts,detailed,230,11.5,0.04,1,36.06,"75,010",3,22.71,28.83,35.16,42.4,50.37,"47,240","59,960","73,140","88,200","104,780",,,2014
326100,Plastics Product Manufacturing,15-1121,Computer Systems Analysts,detailed,290,12.9,0.05,1,40.85,"84,970",3.6,24.31,32.06,41.54,50.94,56.77,"50,570","66,680","86,400","105,960","118,080",,,2014
326100,Plastics Product Manufacturing,15-1141,Database Administrators,detailed,90,17.4,0.02,~,36.94,"76,830",5.5,21.62,26.51,33.88,48.19,57.97,"44,970","55,130","70,460","100,230","120,570",,,2014
326100,Plastics Product Manufacturing,15-2031,Operations Research Analysts,detailed,30,10.8,0.01,~,36.34,"75,600",6.6,18.24,23.85,31.97,44.89,64.98,"37,930","49,600","66,490","93,370","135,160",,,2014
326200,Rubber Product Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,110,12.8,0.08,3,28.48,"59,230",4,19.22,21.58,26.63,33.86,43.34,"39,980","44,890","55,390","70,430","90,140",,,2014
326200,Rubber Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,110,16,0.08,2,29.76,"61,890",6.3,15.33,19.42,26.07,35.91,51.83,"31,890","40,390","54,220","74,700","107,810",,,2014
326200,Rubber Product Manufacturing,15-1121,Computer Systems Analysts,detailed,120,31.2,0.09,1,38.18,"79,420",4.9,23.02,31.51,38.32,44.7,53.72,"47,880","65,540","79,710","92,980","111,740",,,2014
327100,Clay Product and Refractory Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,60,21.8,0.16,1,31.99,"66,530",4.4,17.2,20.99,31.25,40.47,51.67,"35,780","43,670","64,990","84,180","107,480",,,2014
327200,Glass and Glass Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,50,10.9,0.06,1,28.27,"58,810",4.1,17.52,21.26,26.29,32.98,42.07,"36,430","44,230","54,680","68,600","87,510",,,2014
327200,Glass and Glass Product Manufacturing,15-1121,Computer Systems Analysts,detailed,50,19.8,0.06,1,38.38,"79,820",5.3,24.29,30.07,38.28,45.41,54.74,"50,520","62,550","79,630","94,450","113,860",,,2014
327300,Cement and Concrete Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,110,23.4,0.06,1,30.42,"63,280",5.1,17.25,20.62,25.06,39.67,49.19,"35,880","42,880","52,120","82,510","102,320",,,2014
327300,Cement and Concrete Product Manufacturing,15-1121,Computer Systems Analysts,detailed,40,37.8,0.02,~,41.53,"86,380",2.8,30.97,38.09,42.15,46.23,53.42,"64,420","79,230","87,670","96,160","111,120",,,2014
327900,Other Nonmetallic Mineral Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,100,8.2,0.13,1,28.51,"59,300",4,15.06,19.39,26.23,36.42,45.87,"31,330","40,330","54,560","75,760","95,420",,,2014
331100,Iron and Steel Mills and Ferroalloy Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,140,15.5,0.15,6,28.82,"59,940",6.2,17.93,21.67,27.06,34.4,43.34,"37,290","45,070","56,280","71,560","90,150",,,2014
331100,Iron and Steel Mills and Ferroalloy Manufacturing,13-2051,Financial Analysts,detailed,50,7.7,0.05,2,35.61,"74,070",4.8,25.53,28.31,33.52,40.63,51.07,"53,100","58,890","69,720","84,510","106,230",,,2014
331100,Iron and Steel Mills and Ferroalloy Manufacturing,15-1121,Computer Systems Analysts,detailed,90,9.2,0.1,4,42.35,"88,090",4,25.74,32.84,41.81,50.24,59.24,"53,550","68,320","86,960","104,500","123,210",,,2014
331100,Iron and Steel Mills and Ferroalloy Manufacturing,15-2031,Operations Research Analysts,detailed,120,41,0.14,2,31.67,"65,880",7.1,18.38,24.59,28.79,38.43,48.39,"38,240","51,160","59,890","79,930","100,650",,,2014
331200,Steel Product Manufacturing from Purchased Steel,13-1161,Market Research Analysts and Marketing Specialists,detailed,40,23.2,0.07,3,28.8,"59,910",5.1,18.02,24.31,27.49,32.85,39.94,"37,470","50,560","57,180","68,320","83,080",,,2014
331200,Steel Product Manufacturing from Purchased Steel,15-1121,Computer Systems Analysts,detailed,50,23.8,0.08,2,41.72,"86,790",5.2,26.16,33.54,41.16,49.36,61.45,"54,420","69,760","85,610","102,670","127,810",,,2014
331300,Alumina and Aluminum Production and Processing,13-1161,Market Research Analysts and Marketing Specialists,detailed,70,29.7,0.12,4,30.07,"62,550",6.4,18.56,21.46,26.66,37.69,49.75,"38,600","44,640","55,450","78,390","103,470",,,2014
331400,Nonferrous Metal (except Aluminum) Production and Processing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,70,14.2,0.12,5,29.89,"62,160",4.9,19.24,22.29,27.59,35.5,46.2,"40,020","46,360","57,390","73,830","96,090",,,2014
331400,Nonferrous Metal (except Aluminum) Production and Processing,13-1161,Market Research Analysts and Marketing Specialists,detailed,40,16.8,0.06,3,33.01,"68,650",4.4,20.92,24.79,30.04,38.87,45.58,"43,520","51,560","62,480","80,840","94,810",,,2014
331400,Nonferrous Metal (except Aluminum) Production and Processing,15-1121,Computer Systems Analysts,detailed,90,20,0.16,3,36.91,"76,770",3.7,23.83,30.04,35.54,45.2,53.73,"49,570","62,480","73,920","94,020","111,750",,,2014
331500,Foundries,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,90,12.3,0.07,4,30.21,"62,840",3.5,20.34,24.44,28.44,35.02,45.19,"42,310","50,840","59,160","72,830","94,000",,,2014
